	$\tilde{E} \ (10^{49}erg)$	$p$	$\alpha_S$	$\theta_j \ (deg)$	$\Delta\theta \ (deg)$	$n \ (10^{-4}cm^{-3})$	$\epsilon_e \ (10^{-1}) $	$\epsilon_B\ (10^{-4})$	$E_{off} \ (10^{49}erg)$
3187	5.082638082931206	2.1906463236072167	2.2885195377280914	3.4385205758915145	16.128782644314715	0.979530025594384	0.7734689440903629	2.0857436279946557	2.8814462192684713
3188	5.152719931600993	2.208216171725878	2.32690767954593	3.4402905865711064	15.796166419858473	0.9791399196223295	0.9027883583217985	2.126894417320119	2.8445914932654945
3189	4.93097996243787	2.3019338725625498	2.5896837091412723	2.8293918844578982	15.552916750237555	0.9644056124578758	1.0289876135955995	1.8886188221368934	3.01722463498739
3190	5.043789737395636	2.269248707910098	2.4997154207272683	2.5943725999901917	15.751254414044249	0.9428382927197804	1.193113363854933	1.8683153503798742	3.101575134280508
3191	4.897841365564268	2.1669958414362585	2.4099079405018236	3.1068969069416488	16.120401389008414	0.988049113729668	0.7936745364160791	2.241199024585653	3.134827698650701
3192	5.068334429227982	2.2422187614728677	2.297764173112474	2.9668831019035027	15.712664233762188	1.1066612352022747	1.2251321506483683	1.8215731041878156	2.910308154925839
3193	4.985063898965152	2.1786560306029297	2.2131482584595066	3.4602102737610276	16.141641022455197	0.8794017642768286	0.7874099890188847	1.9443483200914868	2.7847305535909532
3194	4.881493685059171	2.1761643381315268	2.2416148920920156	2.7500538200341964	15.6664251908301	1.0201606343218825	1.110005634836005	2.0883004827182203	2.9832070959521477
3195	4.977645485746348	2.324637562496894	2.335954372496009	3.1763648936577225	16.277030933547454	0.8427741071847022	0.9614206003781537	1.85913242891142	2.9067047769738776
3196	4.940665727313375	2.2089633976640757	2.2225373443375025	3.008306876226785	15.632965945241734	1.2865562700600983	1.0210065247660307	2.0873540105707167	3.0618254514496823
3197	4.969432438290869	2.2011400039859965	2.3259887868811617	2.9336498096865444	16.20007103850115	0.8018900665466533	1.0465872601584787	1.9270904256550196	2.955984099185899
3198	5.030464781613776	2.1285613733128566	2.4515527285132768	3.2346082816045207	15.63667904800908	0.9330855019958958	1.116230856273495	2.1242653057765972	3.1297249495308628
3199	4.991835911225431	2.2810094748247947	2.3877844753664745	3.182554383207668	16.422754414022915	1.106613936236559	1.1097432780566048	1.8855012441316525	3.189971860517968
3200	5.089494460677006	2.265218137462725	2.3534632037905023	2.8483011291685854	16.492398505413508	1.1611586983635438	0.9641533693131673	2.190720694376625	2.877944956417836
3201	4.907814562677268	2.157472064429417	2.2654043228413374	2.8830149612889304	15.50553012932032	0.8573100654936415	1.1347622144589613	1.8252346645275532	3.18291384674874
3202	4.861649684810408	2.2835117714129916	2.362680103716325	3.1575897727972144	15.51931337406163	1.1107524963980198	0.9768617167698778	2.116322204020258	2.9056466512965073
3203	5.061012648132543	2.2239215184546732	2.2627472361102305	3.237821833993035	15.96924971647924	1.0740033959289264	1.054181308464497	1.8246182883822188	2.9869676271004253
3204	4.964637243479189	2.211987228635957	2.3778814534772734	2.940224715626809	15.754016331159672	0.9590675404533424	0.9718085457288713	2.179188608725299	3.050484894979254
3205	4.957120995810645	2.286432230879015	2.513942556795251	3.298439154951903	16.049766307340732	0.9847413746610578	1.0566985671524611	2.198938397159518	3.1084377389565776
3206	4.9610523445689365	2.279222254291063	2.469399202149626	3.383812908999962	16.154430314739077	0.9224377981762392	1.0819973802871155	2.1582190205151845	3.01154419956905
3207	4.8137280668804845	2.130750060091274	2.3756140853645458	3.453259360947272	16.28311363941273	0.9693482006568092	0.9624769367331591	1.9108577651661987	2.939045698724112
3208	5.073609462118837	2.240872829584871	2.3854721413067383	2.907078151213326	15.519492336349508	1.1235776997206828	1.0638893848102142	2.0156556297913792	3.072492813374701
3209	5.03390351851737	2.192613551869659	2.3449470040210616	2.811931096771351	15.551646573860925	1.1810022045796231	0.9940296645217491	2.033352409217272	2.965435539869137
3210	4.9682969297468	2.3462919862162264	2.368036376120251	3.2174804934915677	16.410480565154025	0.9357968283013073	0.8941508290597415	1.9176411209126358	2.976488248632548
3211	4.954656088994817	2.274073815983514	2.221440715192419	2.5137923267072146	15.775092554400077	1.0175028470977465	0.9211895986967854	1.8688843321905775	2.959445318832929
3212	5.019448405040907	2.2425976644788252	2.2267527190866927	3.017412200658362	15.93274387854787	0.9858561476435229	1.1897201472507597	1.8498868607431853	2.9633918356135336
3213	5.148036240922665	2.1473790386673564	2.3380270601917212	3.042393712787322	15.719413597345214	1.0836616399520318	0.8266963750160433	1.9759181602371498	3.086004450271681
3214	5.072680988193277	2.267167003929295	2.2954306545013874	3.470630261870892	15.998577629475724	1.0729465681358368	0.8523632574711746	2.0368264043058897	3.056198246937367
3215	4.844802812623379	2.228759777445452	2.445475423194737	2.614446004441485	15.808913846747249	1.0497599729625924	1.1406359555805174	1.8625886674078571	3.089660798999577
3216	5.090699629125536	2.1813531360124823	2.162393898246206	3.3933915547785025	15.69512953840527	1.0222260052881431	0.9359141133331285	2.2008701729322055	2.9223388878771654
3217	5.088002962678428	2.1971974739828553	2.073680968328326	3.21672896059242	15.92751711344927	1.1235402260079932	0.9913312694696071	2.093285977123183	3.0230632717786983
3218	4.832911735155173	2.247513179455108	2.3810398100764814	2.822842502844276	15.859507775949334	0.9872268520873231	1.0577461212624828	1.974207949600691	2.938087581308757
3219	5.209167706583008	2.171824695264126	2.133747958190973	3.2608585239566645	15.941542025712103	1.1624870375035865	0.9698927056954092	1.9251979815158784	3.092487973158247
3220	4.891971987352006	2.228145636938173	2.530417180753806	2.8541332768631964	15.58594649620448	0.9572202475193958	1.1434601017393313	2.1217553975731955	3.005755065304857
3221	5.035824389140347	2.191037569216929	2.1081345472388264	3.053770088469176	15.97658962760813	1.0905468684432957	0.8634961659182221	1.8866591020300147	3.0312471736004016
3222	4.863332480528574	2.230538996641053	2.3193104939567695	2.6263638785535615	16.48039595310763	1.1066491275804355	0.9741061672162858	1.9244660070695017	3.002814632917265
3223	4.8623846305357885	2.224588439988237	2.284385452382571	2.8109205012144254	16.47897200600762	1.0510138717338304	0.8603088032938412	1.9158151119402755	2.8347371568109696
3224	5.0611633533111835	2.2378592640873576	2.358652637519711	3.23815815086816	15.511119717551214	0.9809820287081269	1.142294916054733	2.0785800689336376	3.195454321966217
3225	4.813022182704494	2.208150668171221	2.378019509385829	3.0979652287710344	16.465454231755803	0.8929374566165443	0.829755043869315	2.0550525335840506	2.8992801801021106
3226	5.210364873502527	2.198840085535483	2.297364426545022	3.1355105045424816	15.51426312485542	1.1897661666937676	1.1829806128680938	1.9794201819322284	3.0517117198569976
3227	4.724667862272098	2.2056001645232555	2.309235151833309	2.7941596335826393	16.444923373525	0.8964112869458495	0.8659138704352481	1.984321455993144	2.9058234781233137
3228	5.201211025326853	2.2167918494860475	2.2103867117250835	3.148916891912884	15.545065826583409	1.1285811188038921	1.1947729940849936	1.9883257750131642	3.0485341582357344
3229	4.7957973543759005	2.1985526151040693	2.384671733837234	2.8667304792919746	16.32784756679273	0.9843740176372365	0.8091892037110099	1.9046179140906698	2.8527114955696247
3230	4.870489774973894	2.262755899033267	2.197490356584335	3.178236277763154	15.93867194978285	0.9981878594903092	0.9881871074029056	2.0209212612147422	3.021276235747562
3231	4.956074876052093	2.2248203076253956	2.2748660120668625	3.1487799415768674	15.849561034421097	1.0191012713678351	0.8795774581337806	1.9309448824816968	2.9093618324602293
3232	4.976638313870824	2.2199387563031014	2.259597901131135	3.020288409372344	15.959179405930826	1.068531975755704	0.9401996054906717	1.8832942553586334	2.961208198793836
3233	5.02736760668369	2.2911301252819944	2.1451273008589777	2.7105276439799932	15.894844164788324	0.8672273124146556	0.961896885694502	1.9022342101067538	2.994646719535528
3234	4.915009375385555	2.0950742820309993	2.377460938052451	3.4842960777943293	15.888331766594646	1.0702092928896052	0.9864753322421312	1.9017497865756294	3.098181085048398
3235	5.023709093995859	2.179125910942922	2.3142782317520116	3.4206344687730743	15.970930903311357	1.0502236146157065	1.0658295367970865	1.9751248170725157	3.1271446600223443
3236	4.949660159409761	2.2508785459614526	2.4023372320251255	3.069339291924085	15.730683823775022	1.0455828151686688	0.9597488204701513	1.961145336646874	2.825504597773412
3237	4.890921438579373	2.201409096597634	2.393616905277291	3.0522533127619136	16.268139266120684	1.106662749345392	1.1638986517269208	2.057352804494823	2.913315725200766
3238	5.074687847824327	2.217503912029018	2.36683743773476	3.052526740173674	15.583897615864776	0.9967412790934386	0.9850840749988699	1.8585534865500197	3.0347152136332545
3239	4.930329151347406	2.186523224752645	2.244972407732029	3.1712648641536947	16.068913487933564	1.112915117887748	1.0464263411440768	2.1587950446190454	2.9909117073281286
3240	5.183344637686482	2.190921745729854	2.147786123768636	2.5755605943643105	15.919119098585792	0.9103463565208	0.9370726721340888	1.9031031714243323	2.989535532005582
3241	4.999562443516084	2.2815244679989064	2.2766334851322414	2.9101980596926	15.763623163209468	1.0617337160174998	1.0903994938374804	1.74623856884705	2.9671073832810344
3242	5.081906539430061	2.1808911017926866	2.403518544194742	3.150846847242989	16.099078073307624	0.9576686083702077	0.9631496226683137	2.1101865302374256	3.0014704780288763
3243	4.949158197515907	2.244260830596899	2.1635859902002257	2.9012254514012863	15.969913044782254	1.0619009246469664	1.047837687737222	1.9404769748750812	2.9462331710409257
3244	4.969653143339777	2.1989537874509195	2.405675117294133	3.3238907705249345	15.791578004512633	1.0326181211919108	1.0309009182744884	2.0692244034933758	3.011491307002018
3245	4.6977544854508215	2.173503144362293	2.2964214066224375	3.3281572355314877	15.615200810578548	0.9185835247187742	1.0828155535419397	2.047461731801408	3.149416238014561
3246	5.009079736077489	2.2935792113422497	2.4807321264771853	2.647177562867388	16.36915242060777	1.0426041917120292	0.9786876184825777	2.0773659326606673	2.8619897914518315
3247	4.948635486907966	2.326197532160213	2.5443928563868465	2.7217640265319996	16.042679904098794	1.013363189259881	0.8781656220013793	2.041510827673923	2.922762741556196
3248	5.0950742859294955	2.2000948444663933	2.191463599227317	3.354340363420191	15.850240064494406	1.0894034421422611	1.0723355147034013	1.94978797572254	2.8096201562218397
3249	4.830162557169317	2.2706779085512454	2.5002372792498613	2.5309517401054933	15.960539141705931	0.9548867226165876	0.9961161291396766	2.0501781782374646	3.0238393314450556
3250	4.904169250075614	2.1046716612488297	2.26926564285576	3.282537754397893	15.759945693768215	1.0367826068265398	1.1308678393031844	1.8880401958930264	3.04735269923067
3251	4.998250489939914	2.2579219850276138	2.3773095289342447	2.836149854043891	16.125631321866983	1.0705749111331726	0.9271515949034284	2.0731867893216247	3.062198199857934
3252	5.1247575485321955	2.161877083728435	2.45230189114979	2.6574808311758336	15.745924282217661	0.8656314485812865	0.9654793373760572	1.9289734110640038	3.0533808961164843
3253	5.0354153226358	2.187355839156391	2.29424429504103	2.5692538887036673	16.367190777544675	1.0294835199945538	1.0565452807056415	2.099979176907722	2.9202999338064877
3254	4.9570576497582595	2.2755766337488383	2.318012207230867	3.2971718145684665	15.570180784764451	1.1379971188502127	0.9419776165700746	2.0875132246667443	2.8866481025697723
3255	5.098604137858563	2.1349472298246073	2.211436093940906	2.7989640013442987	16.253617227740882	0.912327679975978	1.0849772114005864	1.9504043964941244	3.00388160063109
3256	4.8285661870172145	2.2814903640177784	2.214560055763305	3.2630754779452698	16.46512678295364	1.0556567405873858	0.9539257496307022	2.0144162540062167	3.075151402773824
3257	5.079566052333097	2.159138648723893	2.341233387110129	3.030528660529471	16.24060632587603	0.9126346914359187	1.0020914741391174	1.9693537292297456	3.008780449910118
3258	5.020957930701027	2.208934160905058	2.228024047438857	3.348197136883729	16.16643943173013	1.0301753230305277	0.9530444698263631	2.023332335322743	2.9875195347553225
3259	4.877183438346573	2.214175101401976	2.2923548574407397	2.625382579791607	15.64759256806846	0.9904411087156385	1.094294667152285	2.0575474501140287	2.9674043281827296
3260	5.075577671510847	2.207046271472207	2.36876947419661	3.402531900213063	16.272990767992038	1.069753352938632	0.93169030991659	2.0083033115918503	2.887668909028041
3261	4.9367519450243105	2.3076662340125806	2.4151542928645107	3.062358780340708	15.827619591447839	0.8826351672909227	1.1158986259884656	1.9906088816731877	2.991068774807992
3262	4.889878554666167	2.2983827849814054	2.443466886622858	2.678634189621361	16.153779922133527	0.8733425412523724	0.9525380950350605	1.8505026220316294	2.9985450818470953
3263	5.062345710956653	2.1239977272204182	2.3535283771976854	2.975105762671431	15.707520420741112	0.890317272374152	0.9490658762429186	2.072503546797986	3.1343547059313597
3264	4.847816161889581	2.2762619325733433	2.315564957441636	3.1023329578263663	16.168973030486683	0.9981901588908091	1.101135912525541	2.0915981369718586	2.8836854949917385
3265	4.91364003699656	2.197685353849455	2.302424642025814	2.821870659438667	16.438458340024056	1.074231190173376	0.8204870467816079	2.0036550988074757	3.0342122658148063
3266	4.939951299694658	2.2140922939495633	2.3324699875484933	3.4634582843972153	16.259056599758548	0.9031242639087593	1.3349358251390808	1.9336603333819025	3.0857627766220173
3267	4.940082306271941	2.2040478976675066	2.467882254592141	3.497341133861747	15.873658344665705	1.168934177190603	1.162016586224015	1.895186345293284	3.1392449021415123
3268	4.799836095027971	2.1831493573898775	2.286070687174145	3.494740121119218	15.667079359181027	1.0163322415850233	1.0943419714486584	1.7657491740976132	2.9580282725129385
3269	5.156372170327458	2.235415496189418	2.423119734726883	2.7991317930820534	15.926649254344664	0.9917204959820562	0.9430879974014995	2.1072923444403204	3.0254267386346494
3270	4.928238534559988	2.165611639941042	2.1820530497746287	3.244196858857505	15.812895257002463	1.0328799556408577	1.0649682274307222	2.0171910615937043	2.9674089445526737
3271	4.960460938561469	2.1991585328455145	2.1651021578278216	2.818129639929995	15.656650870520279	1.079361439260782	1.0427324337758586	1.9022235681954025	2.8661552301836473
3272	4.963180959055224	2.1801861771176547	2.2297615111800457	3.395697390509435	16.20356844313786	0.9692219694666379	1.047083684529341	2.0481557594468023	3.252448385196246
3273	4.9897967825673915	2.1872574580122253	2.2341026193236107	3.2881274785724903	16.38150866631548	1.0346117956077132	1.1224260882995765	2.196611620301392	3.1965216099111053
3274	5.026631926868713	2.176545149885321	2.2218882288166766	3.252545498834753	16.37813403360866	1.0197907932784216	1.0916158980784976	2.1850288417637946	3.2141091906229464
3275	4.778815369906593	2.232785027893647	2.0687601198367784	2.5618871590510173	15.559167208048056	1.0004989247010756	1.2334155577956216	2.099250962455295	3.042242122839692
3276	5.085606391473156	2.1388283109084885	2.430791906636485	3.3867964285964467	16.324150455702938	1.0239631541420644	0.84171127223726	1.935387960421424	2.958272218285507
3277	4.941294189713383	2.256250593983327	2.2771831040761854	2.631220254452196	15.568234249171406	1.0372154753179095	1.1754027715734512	2.003940259787486	3.060158679361517
3278	5.0491894710140794	2.204332627327767	2.0902902431976766	3.0411985432355126	16.054643195630586	1.0806719551353483	0.9438072314867805	1.9386897928410463	2.998093357825337
3279	5.109676045302266	2.259355537893027	2.480112205675873	2.865130024259219	15.798855109938433	1.1215138348336997	1.1946555086331587	1.8442046998534616	3.1803092952150283
3280	4.989562769690649	2.2555661242835967	2.4470011289436875	3.2828355808959735	16.458672887122514	1.2034889745400879	0.9733746081708488	2.0854866070553757	3.049082499122181
3281	5.146050726649319	2.1154192575971	2.3619885791655952	2.8823472829202665	15.505102334483889	0.9540519496065013	1.1180308852786183	1.9484337759066277	2.9440774908854777
3282	5.128533458299799	2.1892154435645312	2.4189832232875363	3.1757595314447427	15.572495857109509	0.9885923265051313	1.1942093173182395	1.9340030716042174	2.961775670077702
3283	4.856839664286803	2.2375061409992565	2.171167363587846	2.7469804068730412	16.122447884545725	1.0341988244889382	0.8235475139713102	2.056282105674633	3.0927817194674754
3284	4.892438299423378	2.1659154186238596	2.196068478381895	2.7242319656552954	15.646738172972459	1.0398410998541079	1.0856208151260482	1.9653717462718674	2.97818795152893
3285	4.9320753127883155	2.1319899591490516	2.2762858824874597	2.5931007629288927	15.596833051807486	1.1088689086757453	1.044021978572399	1.91174914562687	3.020358397449621
3286	4.9494395312426125	2.2945576886480903	2.3612833172652326	3.4594659013593696	16.339527482372034	0.9196096871260077	0.9741353548778122	2.105105098043468	2.965633840367143
3287	5.021343921368448	2.2073643590044654	2.188982273093462	2.555363090306164	15.624612113201932	1.0954108663192605	1.022591219170512	1.99216078626676	2.973754855052909
3288	4.988472462025739	2.1451220356054046	2.423231479090201	3.498519493257406	15.94023052283941	1.1132347316553897	1.0552424410278325	2.1076613905716943	3.036902282539382
3289	4.997938218864341	2.239886970326608	2.2319305397625615	2.8048540357825895	15.628474359098552	0.8669882341578491	0.980449366123115	2.200691443939964	3.0926731063574397
3290	4.926574259171862	2.234471861500115	2.265772238316531	3.235991804783002	16.4799611314721	1.0505178375105142	0.873939927289666	2.0569798277449216	2.924891459498073
3291	4.838762681957178	2.2646530638326157	2.499697236740449	3.4799281033527523	15.636796923962992	0.9986769127344819	0.9599862327211742	1.8777748538576362	2.8599995690048416
3292	5.147811342931875	2.1869644150522696	2.375356088063194	2.572914537074456	16.42499812569899	1.115679955077069	0.9903867703408283	1.9730322844107824	3.005494318412376
3293	5.049410398175755	2.2149596176419775	2.1271374660010642	2.9721987174357714	15.537565645488993	0.9869020352911112	1.030196798355354	2.1094459333393543	3.1615666585038613
3294	4.98000112442006	2.204038761849427	2.4782939299434164	3.1409041514219953	16.284003567169595	1.0664327553698454	0.972464247238029	1.8925249285520407	2.8261420609007346
3295	5.065976097037079	2.2399009702557375	2.114337329481986	2.9568920679519515	16.478343491360622	1.0045625906780085	1.0397886162866667	2.103917468043721	3.2459138396061675
3296	5.092257403645179	2.2729676056237285	2.2538525831162173	3.026668222005949	16.0604938919172	1.0903414752176386	0.9000490778280376	1.845839723285694	2.9530066241832738
3297	4.994278155216761	2.123516848240334	2.1841873418910285	3.4441097305537585	15.681244467204515	1.0676855558386402	1.1105509199401256	1.906582711438014	3.033136317820384
3298	5.077987644214605	2.1893782272918676	2.3602724694692325	2.708793632940307	15.501132274850857	1.1727783148758266	1.0494380590331056	1.9611189059257064	2.9061092004334275
3299	4.906739489565976	2.1810294136436603	2.345803900745256	3.135337683516454	16.137409852794534	1.2324287039328927	1.3150892571914652	2.0996706488355583	2.997554512026709
3300	4.955768797793435	2.168086288903428	2.1374598219413534	2.6527450388110636	15.561183319922762	0.9332600563393004	0.7838959208008692	2.0009726629113236	3.0927483061292547
3301	4.9238468914145495	2.110338193377195	2.259035372845642	3.128619673110887	15.567606303022279	0.9501821235315319	1.0125681693629778	2.2437834335058082	2.9408674258579475
3302	5.011228520628094	2.3264944993850287	2.453931685425186	3.131014291520687	16.22802029235657	0.9394539463326815	0.8585072823443894	2.0665766987074474	3.072065312961307
3303	4.94523390670804	2.232463383754894	2.3436349391770097	3.2741195170281756	15.508007930302224	1.1184316301802306	0.9794075339647761	1.7532297220296247	2.9236785703590615
3304	4.934638781163638	2.2326474137816943	2.409475868725437	2.8358350264148644	15.600157505933645	1.07541552541341	0.9804084716076465	1.8414916059071356	2.9622220624031863
3305	4.95700147447435	2.207529407297172	2.1521898439452354	3.1910686537397934	16.46157640024151	0.798140546063183	0.9969425640954398	2.22338521493403	2.930663164847402
3306	4.933829820864105	2.172145545429264	2.144693609969098	2.9011886208632087	15.678263620301605	0.9261612859611749	0.9940353348082913	2.197335584116053	2.9315819590345606
3307	5.068204741767097	2.241516850781026	2.4324870705429396	2.9219981248643805	16.241221227721446	1.1578613208112547	1.0382615254521876	2.024881617504922	3.11710264694269
3308	4.984161880831045	2.2089263317881556	2.34509777112351	2.860340414260691	15.769847861544623	1.2261420308749287	1.0435593399976226	1.9460851229796907	3.123835920622888
3309	4.897654932639975	2.1503536484999874	2.3360195125971916	2.8117775366068294	16.247034049762018	1.1279564579635228	0.8564924748820982	2.0109327285683216	3.0599692370391645
3310	4.973608454667284	2.153945958037	2.3615575911905577	2.751574213564166	16.032295358154645	1.2197532075412119	1.0163061993441538	2.0347295552125484	3.0910716783494823
3311	4.98530831329075	2.1626005212135007	2.368135971322056	2.883680165259355	15.906385730908838	1.2120322806351558	1.0518468026908683	2.019368133085949	3.0734765699667284
3312	5.072634538155491	2.1691427358691113	2.4158606086883836	3.21215982249124	15.700861144727268	0.9922802936948207	1.0214108850435917	1.9508653246551242	3.0283035476984304
3313	4.874929203064803	2.2432286486446418	2.196445326883405	2.86896356934048	15.856278287502265	1.0920608923235635	1.0085445786852696	2.111336607395342	3.053195263516728
3314	5.182156806611187	2.2113597243953604	2.2908731116568606	2.8770902518809542	16.367207178366463	0.9557749991795222	0.936701115621361	2.158476456950776	3.128766263603469
3315	5.159793882901693	2.241593202641693	2.2982161137036963	2.5206340319625866	16.03440460102893	0.9272036837073534	1.0493532263494887	2.189345242289769	3.1037710514138377
3316	4.989080041074625	2.1705967944627336	2.2749908423803724	2.6098441000955823	15.80938014214835	1.066531229602995	1.0147582554483738	2.0339450227546525	2.916348142671243
3317	4.978501946168675	2.2091786715128205	2.393051871894898	2.509525360342945	15.988911521039904	0.9427029301317235	1.002802698960799	1.8323819286753928	3.141743497894638
3318	4.899447157737444	2.143277337163116	2.280926988541814	2.5674230092281314	15.709234459812034	1.000813687276973	1.0000459124156216	2.1034483512060063	2.9470932876575997
3319	5.1257716627553505	2.2806993401066356	2.249619499565849	3.4502798158638566	16.222178542825386	1.0426843976151923	1.0070715212803043	1.866305346323689	3.0084023231392467
3320	4.99213452049914	2.212061938379605	2.2449881726248404	2.548235302694607	15.64999427843067	0.9814143899971415	1.0011145756809745	2.0131896957568065	2.957717539613495
3321	5.048314903504969	2.211458780785373	2.3879048471588784	3.0550649929454896	16.35958730805705	0.9056824512566157	1.058161831090921	2.1982947369007073	3.0234326260709183
3322	5.009763451784066	2.243898951233942	2.428502451527988	2.809452257736488	15.943856141697914	1.0354933126848243	0.8730368483510805	1.9614736645019295	2.8427993430456353
3323	5.04882308868553	2.1989496536923743	2.2329342495296953	3.0352424458250926	15.936696666673834	1.0178674264200365	1.1474416351235406	2.0695609760751403	3.0867192351325508
3324	4.921427330648168	2.164767609792684	2.435121007464741	3.023601913485672	15.751489396252234	0.9604141591287071	0.9204927580501289	1.958818752624248	2.9065189205715813
3325	5.156734150406744	2.2652750629341942	2.0582224892237035	3.073850166093133	15.608246508211405	1.0364719657474013	1.0111308923624205	1.8855423481396358	3.261423798961832
3326	4.823884658580377	2.1372670576890496	2.4256886011401924	3.277833657167868	16.43891923857606	1.0648412965693486	1.000859706740673	2.0859635157574097	2.7383811415945045
3327	5.248587563464179	2.3005239311192804	2.3070265519467483	2.7773311290390916	15.541781858841652	0.8813978716042276	0.9742603393088372	2.1262767624704306	3.0368657965073105
3328	5.017768871192795	2.251589887417277	2.416430391412368	2.560156069057266	15.581555946697451	0.9529832949537312	0.8450431357485373	2.1355719979359344	2.9734881460894704
3329	5.099879812339909	2.227208191228013	2.284167685289175	2.8331959798150805	16.47318525966472	1.0549895207213045	0.936047670874231	1.9963917210165405	3.0661072183284372
3330	5.030114975925845	2.2000221414232155	2.1539706185194536	2.6410789594715425	16.282430089608596	0.8199744431337687	1.1447963058361643	2.0217527393586576	3.066813088381949
3331	5.076044152612635	2.2109677767305675	2.2104645742157882	2.6251905418476644	16.21392980980276	0.8176773815472849	1.1601443531915923	1.9152971924595885	3.06686285522894
3332	5.021822805432459	2.2208706427472102	2.451241804543887	3.2379315216530755	15.700108409214671	1.1076686543788858	0.8451341007908931	2.0140004700682104	2.887397722896099
3333	4.960294496103252	2.2031931961290194	2.163663132653485	2.7213133840892865	15.730146084158614	0.9252259844646463	1.1565249054885645	2.0096509683566715	3.056678918860541
3334	5.172012711014183	2.161793630691525	2.2532753151623126	3.291657604824557	15.979180579211391	0.986219257461809	0.9010999221204143	2.052067351894206	3.056832624299234
3335	4.886315623339748	2.1634441316180255	2.2339051554644915	3.330085270613115	15.66363409889859	1.0120411413480468	0.98549278339275	1.9968745122439997	3.1168072007750527
3336	5.004450699619529	2.2577467739123245	2.357155743916756	2.741588268904926	16.05779194165797	1.0352351470693246	1.081348131748227	2.2322177977814075	2.9364623212046137
3337	4.999934409978406	2.1676543340583017	2.3083130608546587	3.386983259104832	15.915755370170888	0.8958859811188731	0.9297217039511145	1.99492418570399	3.109848016842329
3338	4.978984733047571	2.253709958086636	2.286109030441405	2.713461065678175	15.58760641894902	1.1285143716833024	1.009350537857081	2.0128367707476666	2.901778779833652
3339	5.043508917171077	2.2321472214373808	2.3286853534309726	3.3804096060280724	16.307897859567866	0.9795066864099807	1.1325856526353437	1.89600907679446	2.9470948243960007
3340	4.974407122139867	2.1584733154864497	2.264463279684191	2.673524200814761	15.54464454655888	1.1318230689325581	0.9476097820352931	2.1038762371289605	3.0710918935854465
3341	5.077626496573251	2.196136669356083	2.2770703009979645	3.1611179928229394	16.20062634634847	1.0130678645414557	1.041981770199455	1.985578558201016	3.2139160657893777
3342	4.7725827782466475	2.181943251787802	2.3230066788850467	3.006556650854275	15.569627192798158	1.0692952395972073	1.0980886873195832	2.165469093950267	2.971611761069248
3343	5.260139202939334	2.2315716104181313	2.3379706765379713	3.0603569462370595	16.29575550173181	1.0282079963940727	0.9173075866642094	1.9294894312702717	3.0207264791210746
3344	4.956953916415828	2.289425835861499	2.1793954778168367	3.054642017837457	15.53928192050745	0.9669651264504577	0.9523268825965236	2.096445325501252	2.928432957023072
3345	5.140732790532513	2.1726638097594178	2.44226061835497	3.0522149039863775	16.376698319667504	1.0298651631806943	1.0646968396332726	1.9664374918575351	2.9890393463438283
3346	4.941953550728675	2.2918215076936805	2.3769527475466545	2.9613321927806457	15.681885121810511	0.9517840225719967	0.8881480417015416	2.0190890831800545	2.9364095899799807
3347	5.042472604439919	2.1287325254523175	2.196554868945661	3.293106588114064	15.934010793686983	1.2356542354291327	1.1442620885507322	2.053121589008825	3.0441178854462616
3348	4.791646436100742	2.217669989871976	2.285828931415599	2.747806116643707	15.703958527934216	0.8031166894014543	0.8922703186295506	1.953447420826056	3.131020557181717
3349	4.964929503969093	2.1833158987361614	2.311895589941828	3.2846728920526247	16.165354972017454	1.1651179765215067	1.1363699427687612	1.9783080993671212	2.8416625003395284
3350	4.806603745797501	2.252313794746336	2.4221241393852706	3.4762820105197663	15.961292676727266	0.9350415877017845	0.7937906219325955	2.0012041885451506	2.9845118083880076
3351	5.009732815705866	2.1601493398792204	2.102777283982495	2.528380361273449	15.73066092442925	1.1954302626652775	1.2374803156417664	2.016218401261501	3.0627740656051388
3352	4.908782064821556	2.181742674231681	2.1779273409910727	3.193211538035262	16.02800720294556	1.068975266598573	1.1870813806655476	1.9483555291735495	3.0557517879858023
3353	5.089983828873964	2.1820310175891118	2.1085201236621436	3.3432237592281755	16.06670130681592	1.161057140243438	1.1423220115777075	1.9886868256067092	3.0529369543654465
3354	4.843373613099878	2.1446615714811523	2.2090715378726244	2.7632006352867258	15.588630211228104	1.0367132074767904	0.8402017146263618	2.097168076417644	2.961485734126883
3355	5.048527942995694	2.3570725629768625	2.3259863794832962	3.1343164118835616	15.891521412477445	1.0569783031795468	1.174823621981588	1.9260660046055729	2.9448323889420527
3356	5.02557540616503	2.2941608436380334	2.3413607522722186	3.0756172125888206	15.701588375246644	1.0510904614229781	1.166011605290967	1.9418976515573418	2.9855450551834264
3357	4.9076611935587415	2.1466552616852064	2.116384909168004	3.4982218357306927	15.728708050291756	0.9760450003887285	0.9856017957559488	1.9189315638919324	2.808849933855869
3358	4.9679832441667875	2.283117080405086	2.1647082802828335	3.4994555092126642	16.050229977255576	1.0717323770137763	0.8934005670429261	2.054283465502725	3.061673364186903
3359	5.090023844996998	2.149744242349714	2.3446233321472816	2.501370748874565	15.64412769335998	0.9358482277413005	1.1237828136663937	1.975833558122578	2.9846901239220758
