	$\epsilon_B\ (10^{-4})$	$\Delta\theta \ (deg)$	$\epsilon_e \ (10^{-1}) $	$n \ (10^{-4}cm^{-3})$	$\theta_j \ (deg)$	$E_{off} \ (10^{49}erg)$	$p$	$\tilde{E} \ (10^{49}erg)$	$\alpha_S$
2964	1.952961544183885	16.046657894192045	1.0520239318639626	0.9126160285816438	2.8116135589940496	3.038896498907739	2.306206651331269	5.186864028393265	2.4423942765626268
2965	1.985261986024643	16.06960003218443	1.1055146544331236	1.040383524669674	2.7531539736899595	3.0695821589693946	2.2405367396775575	5.266764918961446	2.540551428092097
2966	1.9094483187311013	15.737199142073509	1.1071995967207562	1.0245896745310785	3.4097044353215207	2.7806482178718968	2.336520302709006	4.976598095907986	2.19935131377899
2967	2.151275238563351	15.865254732874352	1.0231129454158627	0.9731512325821114	3.080400685740078	2.8734508790288102	2.455982152984326	5.1992530608211105	2.2185594349424598
2968	1.9394424433869801	16.00377808708717	0.9608404764471433	1.0562535424805675	2.8679363230155643	3.057717764663982	2.0879308852342824	4.795209097859505	2.402359584914004
2969	2.052055251344791	15.86442150831339	1.001352569662794	1.1207643539894852	3.082477212537428	3.008355485437225	2.0813263399725668	5.08208387725834	2.4385904694038487
2970	1.9500728842005781	16.155096804125463	1.0134441393067315	1.0554421568395413	3.178756474250128	2.9976123814431945	2.209945014974489	5.139325694520153	2.3563969708624755
2971	2.0637797746002153	16.11337831887706	1.0320391448727648	0.9722928989232744	2.6781753051736783	2.9522849244519924	2.179462183720931	5.1335539668090036	2.118122666083827
2972	1.988708055384734	15.775945808297738	1.1733116584512833	1.1270530431732477	2.628708604249989	3.067207932922116	2.2215147507637227	4.924152342572307	2.5119342543420733
2973	2.01865392753919	15.821206006197905	1.0784835016123793	0.9554428795885948	3.3428367075721406	2.753513421258461	2.1998026786409866	5.120664632838055	2.161374097717429
2974	2.074042551627259	15.73684185529396	1.0460049776883553	1.1575095942309264	3.3425962786939274	2.8177360892010377	2.2029585555081628	4.9272878358450365	2.257016999334999
2975	2.0070796802181223	16.23891741083011	1.0548828135489434	1.0559516856600055	2.706771433086743	3.057526642876191	2.2186082352772587	5.0290510054660755	2.255694645214344
2976	1.9604470222584303	15.822459449237838	1.0585927895033658	1.2261509602409904	3.3894735138027583	3.0139079008044645	2.358051373718069	5.185284663120515	2.208452184187434
2977	1.9333108322486379	16.015377377426624	0.952606265365884	1.259655023791576	3.392351253944662	2.990080020539616	2.3794442788021937	5.084727055212877	2.2740822588671468
2978	1.9029955073915867	16.035692873378817	0.9235814005466054	0.9701060893179825	2.7410635911873737	3.1664389338048142	2.341115878551738	5.182380024852655	2.358685815563519
2979	2.123435110996809	15.835759001993283	0.9827630800298515	1.0408335795427515	3.0157445824825784	2.9678686114709416	2.3422357079301306	4.937297869761059	2.2294613469317746
2980	2.0344725207250276	15.716220544848213	0.8643406240391446	0.9608070295730149	2.9889789707461865	3.112509732936968	2.314474810645485	5.022690536737336	2.33863271886359
2981	2.1006727836905292	15.655830172379403	0.9899781136265677	0.8479163112600014	3.241166604610784	2.992118654928685	2.247767421233936	5.086700106141064	2.4544856856572412
2982	2.0896992500647498	16.06569659040504	0.99365083519253	1.0918281462038457	2.6256360296834687	3.0659424973902643	2.2644329135026613	5.110518406530331	2.19804623357868
2983	1.9779866596156288	15.848877117751101	0.9053240254625481	0.9512190305149226	2.8943037174617037	2.9101943414286398	2.497724377120457	4.874710108939702	2.345855274772079
2984	2.1625198790542974	15.665338699813079	1.0840396713559528	1.0041620762191716	2.83803221926557	3.0927405946452486	2.2636930829239326	4.932211094327828	2.1676378434587926
2985	2.031610830510274	15.925619289927255	1.0651479479719437	1.044772511502284	2.788945038797538	2.996478516334222	2.1980775244024073	5.020086684468064	2.2643407630475973
2986	1.9621641396319598	16.011044272211805	1.1142811378971653	0.9148442314084326	3.1875299493792983	2.990211967700429	2.1785325486122864	4.949096485281079	2.191429279888093
2987	1.9998493431475826	15.84801031304412	0.981630357532787	1.1764542027493994	2.8955716958466375	2.957319745968116	2.155307216110411	5.113365344675606	2.313804503113965
2988	1.7451707910082082	15.789432738343432	1.0855737139950412	1.0486459434731332	3.052094237241362	2.937745748037916	2.295809682055792	5.076165175403854	2.4323302029716376
2989	2.0933952870470782	15.784172949541722	1.1299167534342616	1.0775919374100578	3.231923167449499	2.822801554593583	2.1577313569118135	4.953252701213212	2.1665573972528316
2990	1.845980688107926	16.09608116278115	0.9007211798675624	1.0892241621520329	3.020377975754047	3.0772552056989335	2.1603097040972754	4.977345523004485	2.412275220218086
2991	1.9492039062862763	15.653192140933545	1.013663198702008	1.0564386498687706	2.652702324469938	3.073881758520423	2.2828501769580343	4.941372136610707	2.3116982657642375
2992	2.0738460799430047	15.944115844366578	1.051424724527732	0.9690733075689827	3.374419354637458	2.9572955206091205	2.1149037279252987	5.022522754758734	2.293813711938818
2993	2.1121675534406084	15.716744808020175	0.9687522286372653	1.0071399544835677	2.9096632996970166	3.0052013017165167	2.1476483661269365	4.881080066727336	2.342285285055598
2994	1.9291340967798034	15.894137609464154	0.9640070993755836	1.0027048193903232	3.14071170507056	2.933171236937931	2.3358655473960517	4.95876794905925	2.3956168237234277
2995	2.0471512575116346	15.796749541810069	0.9863621367877342	1.0381184319075447	3.2394056671417806	3.0278858141606784	2.170190537580069	4.864897465557853	2.249393435684576
2996	2.1068006036977143	16.227473515172562	0.9248127332538402	1.0269962971759932	3.244572708063161	3.083515928721764	2.175673862019149	4.888871478642316	2.287499815486085
2997	1.9291629852843966	15.982807984190936	0.9446715598347859	0.9631971475408598	3.275880876295984	3.009735324942187	2.066229965910024	4.9554102852952955	2.261103804811908
2998	1.90241660026839	15.70455385093514	0.8476926740084126	0.8706765213028843	3.36534993339457	3.109256198372438	2.2049513141956685	5.1312840365673305	2.502265119583573
2999	2.0852891475075235	15.738188166643223	0.9973021048175937	1.1575390035440958	3.4606311764971207	3.0402349451160804	2.152949343839784	4.939375961871947	2.2213658110865926
3000	2.2061781991550693	16.314473279995646	0.997031540310796	1.060694517779022	2.780763316782444	3.147429816571988	2.2932002282474184	5.0516592381573915	2.347158368652325
3001	2.2040941433085703	15.575137576616852	1.0482963323244467	1.1183722509988765	2.541432641048798	3.2018752413648635	2.17796390510803	4.940228466380259	2.1643614476757533
3002	2.1795648499680103	15.831651844322122	1.1242200029891642	1.0433444221853796	2.5142829338571677	3.1788524505735465	2.2472444066079387	4.971388693257179	2.2145647100854955
3003	1.9674658643846912	15.846986054310475	1.0655619785007857	1.0318582913212415	3.2582039222399897	2.8454969108552333	2.1207380039260166	5.167590394954854	2.359564142963704
3004	1.9167356194439868	15.976250958903684	1.0190247511335706	0.9712555234788061	3.333574716691238	3.038891130114282	2.2234743939734867	4.858091101189886	2.4464200989409592
3005	2.129190896818048	15.66811705732924	1.0376477171609568	0.9181826515938585	2.7063444254965594	3.0828810120628765	2.52856993906731	5.067108309028809	2.2284728713260504
3006	2.066972811198525	16.262448508321906	1.0839737117846273	1.0247318015133111	2.640276154709598	3.0737577155053084	2.4308123969239532	5.088077190351864	2.369138538589884
3007	1.9214829248049496	15.5638318585143	0.9473752471581648	1.0346436994922925	3.427223428969486	2.9311537609223017	2.038663933038289	4.987602918676979	2.1011436302086057
3008	1.930678487706631	15.577374997977016	0.9670235760904309	1.005395653071509	3.395621894308877	2.9159358348665827	2.0570724962454605	4.932418462552533	2.187391684192341
3009	2.0026291676682724	15.518064964472051	0.8483280840321169	0.9978163830440486	3.319645780003635	3.0057803040127715	2.096101324234246	5.09397679282419	2.2654873135200506
3010	2.0279681616199503	16.37606533864478	1.1454328536537282	1.0077175680613175	2.7113542742931145	2.9401969619015	2.2555237546074522	4.853192594520582	2.35507269817457
3011	1.9882290565533456	15.58922986803941	0.9196751118729045	0.9094898837775857	2.7520523983628413	2.958015055572871	2.3626542299481375	5.028618952889112	2.4685412110743794
3012	1.8601733107140872	16.361359979198063	1.0203183195253835	0.9861575395785147	3.2892014743149938	2.830490495879836	2.351405478233445	4.936325053083269	2.1271918616017573
3013	1.8108651199942791	15.795447245406718	0.8191343805637009	0.8499948827315197	3.0385845355729426	2.923721142595229	2.2924338208428603	4.918466503139481	2.461429607193972
3014	1.8612512910493284	15.739875697035762	0.8536714924810223	0.7280458574636471	2.9403699936670167	2.8564868477003893	2.4502266679828364	4.780438601105769	2.3689045529883708
3015	1.8921331644705301	15.984748108306077	0.8518459612125387	0.7607601072695447	2.9228376735559642	2.8831322135709097	2.4706396348170103	4.802331737563437	2.397432765844492
3016	1.9435402381248572	15.938263554879521	0.8979996742068133	1.1601154595727623	3.025379510172431	2.983494316620117	2.0069872854823085	5.08889321141912	2.064389181766715
3017	1.931280086722292	16.170009458117548	1.1053233623060525	1.0594174757090031	2.6164056355616636	2.7967258082372037	2.337595567603578	5.0916189030808034	2.3873823843092548
3018	1.9695845543860644	15.827271189396745	0.9294504865415106	1.050477628464664	2.8089003820448535	3.0138016336791447	2.1988600191006755	5.052612819789576	2.1963290772947106
3019	1.9371012040605653	15.984550486398383	1.119727155245561	1.0350048556042482	3.493609381119504	2.9843310006801267	2.315404320389867	4.994159661885754	2.360847470673591
3020	2.096570266204772	15.895446983016813	0.8993142212455767	0.9533821970079392	2.501089910653523	3.050811078896472	2.1621270393654033	5.034439314068418	2.3160807635014793
3021	1.95794648737118	15.605969945176014	1.064454792822208	1.005735275898513	2.878995359000154	2.909388070984435	2.1997330687749073	5.1805506382076025	2.593324169813695
3022	1.9460075126589216	15.588415273266376	1.0290210471085437	0.9570756556940122	2.9191177508537876	2.9012118963500813	2.1271597717054713	5.168445743982698	2.6575888862643486
3023	1.818931956316194	15.916942165952925	1.0150255557910892	0.8321302400146965	3.3828699206770607	3.0394760459329437	2.0660906662680967	5.044748459530141	2.2086694160606326
3024	2.0789675715694225	16.119235454034264	1.0298175855116805	1.2604274875473103	2.982751303743327	2.862088344929846	2.3266582883444977	4.97104323603137	2.298415035514369
3025	2.0410511577419146	15.670793000034351	1.14885060189278	0.9495313160980052	3.1234718485944257	2.9203860985438785	2.2180666338980606	5.074005405699854	2.2381971726883063
3026	1.9235942091395146	16.244336824237145	1.055210222798778	1.1006366269937962	2.871994619950135	2.9859535228324496	2.1420652720483853	5.051816500403383	2.2332952239322967
3027	1.9809831513886234	15.700297556886104	0.8927849042999592	1.0528963332491557	3.426922245440315	3.0789026042948437	2.080309049662998	4.889051143208296	2.2656730367577396
3028	1.8747505669234474	15.755663832732704	1.0259980595569786	1.1062386952915777	3.062966927527767	2.867713668537337	2.2868629858063745	5.1211805973665125	2.364541301331502
3029	2.017088007588878	16.100432133928177	1.0050971221579081	0.8487940159405143	3.0178528837768104	2.9467143514344167	2.25023435726936	5.0150218540601585	2.438224229032441
3030	2.1103672720377076	16.131947452161484	0.9359696706093852	1.0095344406535387	2.889800543365736	3.011301312133342	2.088017882542894	5.080015494294915	2.1159352863595924
3031	1.8860280787462924	15.797795559821948	1.1130067482461476	1.0134653938980165	3.1310230682824796	2.915884018470958	2.3520479098042726	4.917559531503574	2.4726868193490485
3032	2.1378122307991205	16.380567609046896	1.1232954341147317	1.1976774282455438	3.244588105701397	2.9817001214255545	2.2414876093091993	4.9466746390591885	2.2281231492988445
3033	2.1404531582309643	16.418394785744557	1.0224932706355898	0.9888666050692524	2.6376717833090035	3.003627135152604	2.3207482778694293	4.968638049093097	2.2744164198622046
3034	2.066739546991225	16.32183088558988	1.0063321029070829	1.0295153789996412	2.7258628588492826	3.068723610160289	2.3293984575922533	5.076282089977424	2.3175850687210975
3035	1.905896642575464	15.66082180095395	0.9710246037704621	1.0374350697616197	2.9408384775428438	3.0651590776752995	2.0472549097152104	5.02948565522767	2.3312009533942795
3036	1.8045813764128706	15.98840842788195	0.9616420130312638	0.9992976876665075	3.1342644061292844	3.035171772583804	2.270213668522242	4.886668341617098	2.215837751290203
3037	1.9560399581207555	16.14983926137826	1.042168016536286	1.081393338069589	3.4824655525878963	2.964246564981688	2.1288820554701773	4.836393819268407	2.399980099889646
3038	2.0365441007847673	15.53772099472536	1.0072214533777435	0.9536158465620336	2.751333122466324	2.9965543773199093	2.225860039131587	5.04540642011681	2.229643696910688
3039	1.913833184865935	15.940149587572153	0.9745207343969391	1.0439768774187066	3.460955576335324	2.8702544622978134	2.168002600956804	4.783691488136569	2.2968254145060247
3040	1.884587664487933	15.631876274923904	0.8856693741681996	1.1913636007342987	3.418127310787382	2.8880047315584867	2.2103920970264404	4.724517759375675	2.297171512728741
3041	2.0049128753379386	15.539401162913679	1.0397199852972787	1.0464929578523883	2.6171579033344208	2.8978458463479577	2.1500083682354694	5.136899709316874	2.2822016177234117
3042	2.0815732889496874	15.770070187464226	0.9459586667607653	0.9700685267617994	3.481164164718237	2.9026596872946846	2.1794575518767214	5.030092662781104	2.441242527839739
3043	2.0792820419853135	15.944905962240716	1.1490807411329684	1.0058762927496459	3.4335970142291057	2.786823344423045	2.237980728913173	5.045225046042591	2.4261314923234494
3044	1.9380147913990184	15.753609144471255	0.9828599773324735	0.9896222810621357	2.6422394971745575	2.9900487052041123	2.186150738847022	4.898520053525508	2.194025878954645
3045	2.0284692322199587	15.924996747957671	1.064034022349997	1.10636105177196	2.9907497273546717	3.053422695694212	2.267755601616668	4.998711894311082	2.488421010480074
3046	1.961606169343178	15.814713260759811	1.213357788464985	0.96944674889642	3.107554262223377	2.8899447851718474	2.2297058858761396	5.11214643233981	2.213027589628222
3047	2.0333060873865487	15.84959315142268	1.197460466488002	0.9994056951151459	3.160364949187715	2.8428460698900655	2.1700466589484524	5.210963131707189	2.285183481206787
3048	2.0648139504343246	16.11110616140652	0.8988710874799373	1.1032312337747727	2.8666001925231264	3.1108802728249203	2.2463344288649947	4.758376645642615	2.288257097420473
3049	2.0122712820242814	15.80155593713982	0.9897107356713749	1.0106879560181865	3.2000068343557677	2.9899921651141583	2.144810118999715	4.857013405623006	2.237359113385978
3050	1.8913216158471957	16.090841118401546	1.0976988626223778	0.9164872888364303	2.716689461117699	3.059175359910801	2.2088124510940927	5.032200366052764	2.248189921694278
3051	2.1522069044845415	16.16096069969891	1.1451424003773438	0.9816425349138933	2.51466542332044	2.9167002946010223	2.122586333888424	5.040346891215427	2.38908044735907
3052	2.0057576188259723	16.09130247716308	0.8590011272626679	1.252663433736427	2.579715240467172	2.9202518559160944	2.0672688919412705	4.96585048324668	2.292773673500347
3053	1.926329276425637	15.809927534701643	0.9559022223557639	0.903377765473087	3.4180948138105274	3.0685447278688005	2.2222545355984873	5.01407566574827	2.3270532595065796
3054	1.97613717425387	15.82170543931598	0.889023121653544	1.1879756568714883	2.970584799314166	3.0770780417695227	2.1088554881511485	4.94460164120836	2.311939558543964
3055	1.9332287107947717	15.574957473910908	1.0586026059110343	0.9030572772180929	2.9413774062223728	3.059979198078303	2.23047034207237	4.927901300290097	2.453853578472526
3056	1.9987974978363485	15.802468898946646	0.8976894812589791	1.0902680532815294	2.962504480871686	2.9722856094611556	2.2122724415328148	4.986629755841973	2.111709207173276
3057	1.9877913696033889	16.069862568257804	1.142783964109179	0.9807728853336593	2.9827689732080747	3.0239135406687305	2.146988236288512	5.014877649617915	2.496387621939268
3058	1.8380161068919125	15.96247808837971	0.993672255932751	0.875555121505922	3.036085272265368	2.9662143338766422	2.1206680250901977	5.12687057592759	2.294732335780038
3059	1.9600887482757017	16.034242437731173	1.0400032884088732	1.2463470414460487	2.7603967762452664	3.2021760539620234	2.181706694216451	4.987775787985708	2.216977438561904
3060	2.0910206338967336	16.49978265522461	0.9749843159880534	1.2133722692741857	3.0708125867436116	3.101741531347402	2.042744397860377	4.880011734299763	2.4922324632679045
3061	1.8709983508269776	16.474974313875133	0.9367770941183889	1.1147649148791459	2.9853896139776257	2.935101258558077	2.2351816990838773	5.079907578376748	2.3244469442068993
3062	1.9395095215705034	16.48983441305593	0.948673777280335	1.1020046968169745	3.079651210572579	2.9753540605341033	2.2083438902389965	4.809365591130826	2.3363637111317117
3063	1.9588272520227157	15.689103987687487	0.9521686209858552	1.0242500002013106	2.8056949195983347	2.8873648131437655	2.2101746624500964	5.133937629769304	2.1379763011824635
3064	2.035107807098671	16.254733787583252	1.1019510425297954	1.0610085970278524	2.8075294177219443	2.9029335646017143	2.369638500628397	5.085016231631932	2.264453335131242
3065	2.0214639808906205	15.966782772139204	1.2308498241325616	0.9942389578577	3.0129520547242743	3.0326292670060635	2.2854246271612846	4.80095947566616	2.242777315459786
3066	1.9665256540603602	15.98191251795284	1.0778826028800195	1.067226927800976	3.2490233306334986	2.8838439076674707	2.1955550444418708	4.78570458930245	2.3555764964879264
3067	2.061833635163421	15.768616285487006	0.9764227934793498	0.9538719092871528	2.714141611124764	3.11545722837398	2.1311933334508275	5.134266905834704	2.268383651638013
3068	2.0131676168285484	15.842773340286112	1.039767394756406	1.140910395969184	3.4174184500386713	2.8746676607169506	2.2006356127444144	4.912409216592371	2.2642507478754683
3069	1.849306308461929	15.76395778602263	1.036778936496998	1.0484381058963925	2.7047390984324027	3.0056883388298736	2.1555259461618905	4.867246984383055	2.3431506761221454
3070	2.098738476605079	16.048592725380363	0.8998890088995276	1.0736854814398133	3.264170905698045	3.0358332202012908	2.085007029397184	5.085167755030299	2.101104692382091
3071	1.9460731010037788	15.673755113111595	0.9962183183137668	1.0419523707493885	2.7835957821042068	2.8756570849666647	2.296168175179576	4.899334704405964	2.488411542141353
3072	1.9729085273450166	15.729836178590787	0.9917481309477524	1.0603325720535273	2.794273887000152	2.8782221905801317	2.3161869618682642	4.8769875190483	2.4744472768267696
3073	1.9416479243534657	16.031348526639924	0.9310852912235809	0.9733455908190942	3.1934585172281067	2.8114943440732856	2.116356729249787	4.982581872813852	2.1113890747959805
3074	1.9529715555018867	16.222191870162074	0.9324172136502485	1.0339179333597035	3.2054769639934415	2.813580735158348	2.1688722310634407	4.993417727785907	2.082801272344757
3075	1.976282221174292	15.764104510186916	1.0499484487373132	1.1336346238332036	2.8486411992191054	3.0598130452656367	2.115898884757671	4.998150572816469	2.513717045471555
3076	1.9339858146545421	15.710202115872763	1.0874680046812595	1.0957567233565553	2.849849787328439	3.081897694163122	2.1952351419467564	5.0028834747170725	2.384167182216777
3077	1.9725151808002677	15.516914551571892	1.1581182071233633	0.9584702450136883	2.628668654192923	3.038668258876293	2.1802624123093866	4.87065640970276	2.3180273454418527
3078	1.967477777287691	15.623517455212257	1.100886329611771	1.02151019997653	2.7609853602618784	3.121658135969447	2.2187685865545492	4.934336416202131	2.3128660777839567
3079	2.0209179038124025	15.514157698676977	1.0153860287364882	1.2036361857568316	3.078695825111343	2.879683602616317	2.1998543913561233	4.948528287516768	2.2733275978731484
3080	2.0931148246222215	16.470798855215826	0.9929643594666934	1.1977813234871955	3.4871932288233074	2.868597614725962	2.1380359730702923	4.9739226249153985	2.329952308987434
3081	2.083873080978602	16.47929376930985	0.9982768652043944	1.210304492070703	3.4862790308439098	2.904083227634348	2.1302581707406816	5.015381246920981	2.3171673521859177
3082	1.8685304441288284	16.485249383212338	0.9240218677571597	0.9618323454977865	2.9460845574898937	2.9911583332460783	2.1507374997316355	5.056351713400541	2.2220093891890618
3083	1.896254691207536	16.49939869061733	0.9997844937434281	0.8634489989501105	2.7054137561791984	3.131468089055972	2.1335343499179618	5.08382206125287	2.2729889875428118
3084	2.1446782500461112	16.497843103293324	0.9665321095360789	1.1760835149023143	3.363979070378874	3.020968630567139	2.2648865972482572	4.998671736958946	2.3442939812292254
3085	2.0860752449534763	16.350216343005055	0.9337154759422731	1.1670150404546082	3.286748028771388	3.111323273557208	2.289448062379515	5.043838357902977	2.4903922944913197
3086	1.9395073649779357	15.829603844998797	1.074140362291901	0.8929227114423401	2.635306422282379	2.931792018477137	2.1834869148918266	4.987727885436415	2.2110147446496966
3087	2.0710672423508507	15.943407564857953	0.915234177401313	1.1735025474724055	3.4101172500810764	3.0588518392794213	2.2844571635737583	4.99952906667567	2.383149062175718
3088	1.978816485573157	15.590062755077204	1.0339404051426984	0.8733403104094488	2.6100434997756636	3.13460277284703	2.0546765804136906	4.930743269332595	2.2507346759425753
3089	1.9845385737572931	15.604689485196632	1.0320252190496193	0.890628254202456	2.5939080393568132	3.129311711245451	2.104288520599406	4.925455266331748	2.2698323199049253
3090	1.9529212044639994	15.608998319766018	1.1193876086703216	0.9207270126580518	2.538930307912296	3.1279620637156587	2.0822152200312214	4.95542990323305	2.2147559287515417
3091	2.0666844936497606	16.165544922208284	0.976210422725645	1.1423740537778257	2.508639292311359	2.88518955793685	2.2674942813899115	5.043467458511324	2.395466038543813
3092	1.9800071922817493	15.701529899321896	0.9723986854008745	0.8880868564311019	3.4339283527177535	3.0036140281607193	2.174085327553712	4.92199706806748	2.2037550640422126
3093	2.2115555996751928	16.037457097519017	0.9044269879448199	1.1196996390277494	2.691881237451091	3.0116813952197585	2.205224085802861	5.184816365018596	2.4650028086281455
3094	2.147622813630294	15.890145480951	0.9225180535383585	1.0377167233103466	2.7237868888760324	2.921666091658802	2.2118075542109263	5.230709866511157	2.5342924356789984
3095	2.0898398063639547	15.617142525911886	0.7881300140670994	1.0538769763996068	2.6144801291646202	2.7254283236914336	2.1085110983007502	5.0238419052035965	2.4497726257453443
3096	1.9429376205150592	16.015159034881613	1.097517796443641	1.0147318889140493	3.4823391504920735	3.1465377230251956	2.23427379808228	5.070503884561642	2.1322724713845798
3097	2.080078743039617	15.976439728835901	0.9160635076499544	1.0978000847958855	2.6425639713652895	2.858289936899679	2.084319577755976	4.931277386585416	2.4075282978524015
3098	1.9771930751197424	15.726753893967171	0.9310460453825647	0.9214084690229782	2.697184810823024	3.0635510704896247	2.129339886597342	4.900520511928672	2.285463026835529
3099	1.9391980328806444	16.069421074589968	1.0567376715308219	1.1758589025362753	3.3101780105311787	2.969025607485616	2.2278392779178042	5.0674186441179545	2.349718981685583
3100	1.875143661820891	16.296031141202242	0.8936338745229608	1.1790994829124442	2.6810058120681	3.1029288359588483	2.0358444914623393	5.002919793376379	2.131714174695441
3101	1.9254527583728362	15.96824008376799	0.9546162099878512	1.012147154297451	2.769184489258887	3.0745920326524336	1.9721654194385554	5.034272734805137	2.2223742402106845
3102	1.9302106423547065	16.119394930576604	0.9526586824667216	1.0321634585031116	2.7665955972666536	3.0892121880597827	1.9892501622808219	5.040095093420637	2.2244217606654355
3103	1.8946427842443956	15.792432581732115	0.9496170365156048	0.9854343417909703	2.9338757129441317	3.112374188741638	1.9706945796686632	5.031247353139149	2.22041410650133
3104	1.8766618423178232	15.710526270782395	0.9603424054568598	1.0148039277434409	2.9153101500784535	3.112133540732393	1.9738428077901167	5.0043733562952495	2.25880514407011
3105	1.8766618423178232	15.710526270782395	0.9603424054568598	1.0148039277434409	2.9153101500784535	3.112133540732393	1.9738428077901167	5.0043733562952495	2.25880514407011
3106	1.9208647284462623	15.711796055346333	0.9461099991265776	1.0299580755626874	2.953997421774828	3.133244790269133	1.9754509423484412	4.977179081219819	2.2808279568306857
3107	2.0017962867465924	15.793971248412005	0.9403945150313753	1.034502314874077	3.074194384198879	3.1441806054035997	2.1496221962286826	4.994434175548142	2.2570695873358564
3108	2.067013219727151	15.781130966317011	0.9119474790490609	1.0897056340603601	3.235764870213234	3.0507408978631183	2.110936620080224	4.9879262679388265	2.183089621494014
3109	2.015968171335735	15.641132902391742	0.896780839062445	1.1131328641235174	3.162484802595692	2.8602650684468687	2.166221159411911	4.968721186080856	2.3135969201682345
3110	2.2216117782673437	15.850366137199247	0.8543290909655331	1.1137567441856082	3.194204850149637	2.7874868020342816	2.2130435913232502	4.922066033133879	2.335214811363022
3111	1.8453104737692854	15.808570773783147	1.0115884455225344	0.9696063622291875	2.8298612896858075	3.1370805101826313	2.110738894733301	5.12241029577168	2.2703184756906074
3112	1.988172177214876	16.011565838347234	1.047103450904383	1.0002084468102173	2.9815026834939196	2.8669295582329073	2.2724644845767115	5.026254458127121	2.6144912023138946
3113	2.1058048405046366	15.687791135066279	1.095312457481081	0.9907693106675841	2.7954847965707748	3.049197000792666	2.155086894413224	5.041571556788019	2.132150331668591
3114	2.061972360389252	15.59684195829072	1.1501719112745699	1.0675775573059216	3.1493586458228426	3.030320225148153	2.3374231435472357	5.018363781065937	2.3436988682808493
3115	2.0823208931128403	16.126527993137067	1.0944887664596235	1.0431482990321557	3.191733414268511	2.957253077571876	2.0959431067293846	4.94338720958035	2.1906757189854775
3116	2.0605039396153195	15.686396323792321	0.9338886962944676	0.9706166228996916	2.7855334083074723	3.0751707939829727	2.3308077864219365	5.019794008406548	2.420274395490029
3117	1.8784776907843705	16.08272324468066	0.9420729151739886	1.1354886717404853	3.2181295263360963	2.876203152050034	2.0941865022900554	5.017499812848534	2.1839932150930523
3118	2.101046827694996	15.73297875170699	1.0799673001757202	0.9180302556856309	3.3710790249139184	3.0331281176919607	2.3443629295462936	4.985735822430464	2.4169994495156177
3119	2.0942751823430603	16.431051146982366	1.0391605294946231	0.919365672966228	2.721598744652801	3.102913697604371	2.2681896322594746	5.119346340884841	2.3799627503377643
3120	2.08638984368376	16.254441678933674	1.0889147321612254	0.9128329662313039	2.9981714448291754	2.931926682906782	2.251015681230231	4.877460599904433	2.2499820563999804
3121	2.1394743245388197	15.917928484750892	1.0322779005683236	0.9308837153891134	2.8332371559583933	2.966453810568772	2.2450097685821278	4.8846720044894365	2.2723050054465808
3122	1.994172364996604	15.952546913812668	1.0461520036082677	1.049477603250121	3.272878130734071	3.1182045447592395	2.0198269041651904	4.9543684031849144	2.26748719593111
3123	2.0050896973277625	16.166774959878463	0.9692918447568654	0.9831882592317609	2.8190688467242055	2.894085838942044	2.442513845927608	4.988600958928086	2.3636259322756894
3124	1.991212403019398	15.69626816534405	0.9851519769525203	1.0712914532450981	3.152809205310605	3.132091615351471	2.060820406414939	5.003390507637546	2.2464931583793315
3125	2.0777756734671478	16.124951712231777	0.9256968198266772	0.9747490597286792	3.131327043593647	3.0493295506224096	2.181001470048272	4.891666696510224	2.2787927812341007
3126	2.039895487308611	15.668253516653115	1.2122279102426647	1.0694563524867762	2.7251373966670673	3.042276839056919	2.181292654932081	5.080505562470104	2.2929304792608605
3127	2.126684139812537	15.796503373757801	1.011989944389218	0.9454405713073002	3.30824690146302	2.9183698021976663	2.2509714989277425	4.9182032859222735	2.2764395916281748
3128	1.8021155987425526	16.226674935677824	0.9642506472313918	1.1404768061709019	2.9142525200987026	3.1085874124976534	2.29373633638478	5.095048714662404	2.3766333541248383
3129	1.9905071648272135	15.519279987365334	0.9557849030278512	0.7669457673808251	3.234044504651265	3.0174763163936045	2.0880894145097106	5.107593094623104	2.194364284922654
3130	1.9957025694036414	16.422831239505026	1.2525477015403677	1.305777195296444	2.8845840960416322	2.963921333304899	2.2430617606805723	4.887657093528559	2.3975861706006234
3131	1.9177529515677054	15.550658685452495	0.9936393926526472	0.6906150069028808	3.14218192664733	3.1497754125970485	2.353075972983876	5.099989352312615	2.2045902899150414
3132	2.0512271724555915	16.253745931911567	1.0777090289198412	1.0495679245391223	2.7099782572556816	2.8891423115594246	2.312585196167087	5.159177395169427	2.259282381938584
3133	2.1123117194343606	16.313003450099718	1.061110081722821	1.0577573590249694	2.7417275068273033	2.972151459479411	2.2301477263979224	4.975326389608946	2.2996549648077798
3134	1.993728317508454	15.544069252236296	1.0070852053966728	1.0468682152234516	3.3215178735250976	3.0301066297867756	2.1798548657029677	5.001640279553605	2.2874696428840475
3135	1.9376378087708983	15.966362461972132	0.9712640340797796	1.0219339084378865	3.005583798447116	2.959566439569751	2.191838411341487	5.057057103779027	2.1040533385866422
3136	2.1236619024623313	15.680373386974585	1.0857812933443358	0.97491586586386	2.776696189524224	3.120949128523578	2.1467639003703503	4.863161787210323	2.355537446193801
